(Do Not Modify) City,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Province,Created On
da54df2f-dca5-e611-80bb-00155d64ab22,GPDvKz9plRdMbfi6A1E8z25I72driNFnvwJjU1H613G50sTaVhIhCx6V+BwzHuwmrW0Y5PPh6+A8d5l0HUDFSw==,2017-09-14 20:11,Red Deer,Alberta,2017-09-14 14:11
2264df2f-dca5-e611-80bb-00155d64ab22,m1ZrSOpDL9U/pkOrHcUL5TXv321TzfLUcTrMlqpMp7Ut1hnmHECUvy0aQiFI0AAG+dvohir2oSYaDJEB0PoOdg==,2017-09-14 20:16,Red Feather Lakes,Colorado,2017-09-14 14:16
5170ac41-dca5-e611-80bb-00155d64ab22,1ycLKR7sXy8RrolCAxKNxVg3gH2Z/4FpoZGWnXkCg3wFWgED96eca3uf3EZTWZ7ZZ5YhB3UIMV8mHLs5X/ondw==,2017-09-14 21:02,Red Hill,Pennsylvania,2017-09-14 15:02
7849203b-dca5-e611-80bb-00155d64ab22,ykQ7QiQ/EN4u1yX4gn611goMS5U9nkANNUv5Vs/izu0ERlWxr1iyG9AY4Ab/jikCqffjXtlvngiT7gZdOfYSIQ==,2017-09-14 20:46,Red Hook,New York,2017-09-14 14:46
34c1ef31-dea5-e611-80bb-00155d64ab22,zUpRa4t2HvCaeg29bh9T5XHtp7cf7A9x1EPZvyrP+n9SqNfRB7056tZbPEl3TQyeB30qHBaZzaoV6M9lrwqeeA==,2017-09-14 21:24,Red House,West Virginia,2017-09-14 15:24
36c1ef31-dea5-e611-80bb-00155d64ab22,jVO7s9Z0wyVvfrFuBrfgXqoGYJVFvEJnDC9pESY7PbUIABzahvsiTdYEPZp6o5yn7ZjfnmSw3OIkFhUCUPGTqw==,2017-09-14 21:24,Red Jacket,West Virginia,2017-09-14 15:24
e8fd2036-dca5-e611-80bb-00155d64ab22,Fmxf6SMUhh9fnUb+IuBrPML0g2fYfQs3sSSVVoNlpTu/ZQldEZ7r0DefVBUROQM5pG5ybVdOvymzO9IGckBi+w==,2017-09-14 20:58,Red Lake,Ontario,2017-09-14 14:38
eafd2036-dca5-e611-80bb-00155d64ab22,iKPR+njjGYBinzOeuyJfypujrZPROqlM5zczgXmu2vLRaUXjPD4oOH7iSxLGgEqK1QT2G5dy/OIiTSED1jstoA==,2017-09-14 20:38,Red Lake Falls,Minnesota,2017-09-14 14:38
5370ac41-dca5-e611-80bb-00155d64ab22,G1jrBH65C7UNuHeZ2miI3a13dzKvg7uBzqmVxC2CZoKCQplB98JAWe3JOoZfvBHBwni5ffs0GYD2erbEuKEEoQ==,2017-09-14 21:02,Red Lion,Pennsylvania,2017-09-14 15:02
9e37203b-dca5-e611-80bb-00155d64ab22,4kdOUI14piWhTslNKGC5/Oh/JyhstG3bK+5j4udwsasyfaIfBY4oFqrDnYygmGmzEUEbU+hw/+QDgepkjs6+6A==,2017-09-14 20:41,Red Lodge,Montana,2017-09-14 14:41
10e12036-dca5-e611-80bb-00155d64ab22,AiNB0vbmszx0wJ3+gRwOOznAoFC2DWpQSCo9fwCe1mA7DmaJSCIzH8h0TBgLjfBsdGOsH/rXeiws93O5a4CHvQ==,2017-09-14 21:11,Red Oak,Texas,2017-09-14 14:27
8f61ac41-dca5-e611-80bb-00155d64ab22,hrcTEJbPYU0JOWeq5HHNhJnp6gTocPvLHuJz1Y3LOrEyT/+Bu0GHjcZCxS+NpF+qsBsPr8dZPxVTFUeWdw06Zg==,2017-09-14 21:11,Red Rock,Texas,2017-09-14 14:54
964f203b-dca5-e611-80bb-00155d64ab22,vXM8tKgJjHY/c0XyWea4rq48c/9KD56mqypuk+RMgCpNPwHWHd0hifrZuHhs5T10FobHH4I2FqsbiE1Z6MA03g==,2017-09-14 20:49,Red Springs,North Carolina,2017-09-14 14:49
ecfd2036-dca5-e611-80bb-00155d64ab22,hKyNGxiyC9RNPYxyzjemjo1LCiNI4jI5CzoumKAsh84mINOqFuYYh63Wa71ZqyD2CY4M6edQFMoitJywF6xYhg==,2017-09-14 20:38,Red Wing,Minnesota,2017-09-14 14:38
b86cdf2f-dca5-e611-80bb-00155d64ab22,/yARh4RX9y9gciKMKfHQPLnnXVw2IawkdfOAFEG4pS2P3IjxGAm3l0R01G04FUITc5IcQIbd9x3ZHAcC07jRfw==,2017-09-14 20:20,Redan,Georgia,2017-09-14 14:20
f165ac41-dca5-e611-80bb-00155d64ab22,ap6EKyY1kiZRcxyCkX4+oavOZn0AtEO+IJ9fSDAgJ48Du4fBi40v6oB0sbcCkhrmXYVAI3qowpJ0BjINo7IKTg==,2017-09-14 20:58,Redbridge,Ontario,2017-09-14 14:58
eefd2036-dca5-e611-80bb-00155d64ab22,QcTlpQXrNuat4nW+XFU5cGDOPlGWJe1gKtEEr7oGjNJZsw/y8YenfS7KRz/oqR1oWIarstBv4jFRPUrr4Hz9Bg==,2017-09-14 20:38,Redby,Minnesota,2017-09-14 14:38
dc54df2f-dca5-e611-80bb-00155d64ab22,UueNrekkHZG43wFegmcN6coUE3CLxzejsD9C8mG1bhNPNGa4zdBj2DZb+Y3bpOmaZlggPb5WP1YMIL4cfMGxag==,2017-09-14 20:11,Redcliff,Alberta,2017-09-14 14:11
4a69df2f-dca5-e611-80bb-00155d64ab22,WpJKAzz7H51BjJhS4W40Wen7x4eEhMhPKrNEYiGCvj0gR5/e2SD/OsSLpLn2/kLHPfCFZTbIBPcBGK3BjqlLKA==,2017-09-14 20:23,Reddick,Illinois,2017-09-14 14:18
6a60df2f-dca5-e611-80bb-00155d64ab22,/wHIUc8PhKSWC19fwcuuNx6JYNodHIfHy/9759xxNMXC9ZmhKYMguRnjNfVCHjICY0sbijaVR3u+7uYW5xOm4A==,2017-09-14 20:27,Redding,Iowa,2017-09-14 14:15
b858df2f-dca5-e611-80bb-00155d64ab22,flPMpKJGtmHwKT1QpdquTu3huq8nNmq9GuvsMk9dRZjAIh3T8mahcTH1tqatBig6ysficnsaKJ4wAssq9QaoWw==,2017-09-14 21:07,Redfield,South Dakota,2017-09-14 14:12
16f92036-dca5-e611-80bb-00155d64ab22,0S1UR4czP1Qxyp69sv2CaWXbSsQSqq2pBiHDqrvLESKCVqjy+0sexIu1yVmK2DltP+Q/6OEBErqUl6UTqjlbHA==,2017-09-14 20:36,Redford,Michigan,2017-09-14 14:36
20dc2036-dca5-e611-80bb-00155d64ab22,Sz+X/HqVXmBCnaT7ykRQkOhnWH4GsCMUFfS5oAMI/mczMKH3cwuiTGXdqp2G7BLpeP6ZYGPyNB1YOQN8IzoOrg==,2017-09-14 20:25,Redkey,Indiana,2017-09-14 14:25
6c60df2f-dca5-e611-80bb-00155d64ab22,4bEZQg5oqslXI8FJRzR6hiwhuw0bCGEHmvojM8QpuaE3PdB78DSbcMBBe3g9ETwyLu7L8lg8QmbneGAP1Upphw==,2017-09-14 20:15,Redlands,California,2017-09-14 14:15
7d68ac41-dca5-e611-80bb-00155d64ab22,3LxwsI/Yrw9ldxSW9ag8Dn1K7NJ+w8aSx3dFMnqaKIsDWdekxKqC8epdWyF7QoA0uGnm6QUvFj09bwwAW1XF0A==,2017-09-14 21:15,Redmond,Washington,2017-09-14 14:59
6e60df2f-dca5-e611-80bb-00155d64ab22,5faGehBtGBIdo2kA7DGBTYpIkz2j5qvHDliCSPNeEhNvQrIVoumNWLUW9mnAH7LjKm2ICGkUwOqE9vfYjfhiXg==,2017-09-14 20:15,Redondo Beach,California,2017-09-14 14:15
de54df2f-dca5-e611-80bb-00155d64ab22,gjJXHqUbOP4ZMOKU1KMj8qytPbLjXkfa25vQNVEVsg315HaEgGb1AL82iQTwfsq8gxBCxbGaRpftuNeMXRqJCQ==,2017-09-14 20:11,Redwater,Alberta,2017-09-14 14:11
7060df2f-dca5-e611-80bb-00155d64ab22,hD+c0Z+Ea/JVfGmTkuNyQKfstQVwvIsmQvTmpvf0kGc+Ar3lMH9NxTzetQWEH1LkC7tcrY+3x1wZuTCZbgtbXw==,2017-09-14 20:15,Redway,California,2017-09-14 14:15
7a49203b-dca5-e611-80bb-00155d64ab22,yR2dzMuAlTRoZJQyKcTynlokP6zjSYLHffYCGrXVaf0btTepGCet3598cMYk6qAAOdB/crl3Xjb/4C3GwQSDhQ==,2017-09-14 21:13,Redwood,Virginia,2017-09-14 14:46
7260df2f-dca5-e611-80bb-00155d64ab22,xJGvmYpjx59Rgdm17Xnmb1dLrHMAlmeJjBSs1eXGZHMEydezGXyo2AOScnqBJQQqQrqkYgqWCIyrqWTE+KTHXQ==,2017-09-14 20:15,Redwood City,California,2017-09-14 14:15
7460df2f-dca5-e611-80bb-00155d64ab22,TDrYoqpjL+54+hMDBekWjMYJ4HOget0wA9sM2peB3IyZFvF5zQLJjiLfBQslMNJmwAO+5nlifqAurCamoL0V/g==,2017-09-14 20:15,Redwood Estates,California,2017-09-14 14:15
f0fd2036-dca5-e611-80bb-00155d64ab22,pOYGDbtfo64I67XIXEFR+o2qh4yBhHt+JZEMSREAKTfoIIxpT5+X9HTzMdvunHcCnaZYjc4Syhi9lYX6xZ7hgg==,2017-09-14 20:38,Redwood Falls,Minnesota,2017-09-14 14:38
e054df2f-dca5-e611-80bb-00155d64ab22,pnBK6cABAsgnNHPLIpE59yRkefBtGOrhzJUo/Ds4yKcKSeKjgO6i0AlWWhhUE+lOjzRQTkogtMSOtqPS6beJYA==,2017-09-14 20:11,Redwood Meadows,Alberta,2017-09-14 14:11
7660df2f-dca5-e611-80bb-00155d64ab22,JMkchQ354IuamQ2hu+Zn6XImmctFKw5Hz547wlgemDHfSj4UwZvF/RsFVUYuRdOGhkszbzbi5eJFYeT2BPP8Xg==,2017-09-14 20:15,Redwood Valley,California,2017-09-14 14:15
f7a91423-dea5-e611-80bb-00155d64ab22,UxnXL7WGcXskZaZFW4cynWXUh8NMdc5NG3c6eiR0rvYBwD3niuqdhK5xyVz8VFi/a9v3VFAmJMT4Ef1T79h0gg==,2017-09-14 21:19,Reed,Kentucky,2017-09-14 15:19
18f92036-dca5-e611-80bb-00155d64ab22,a40mWTvvQCoqu6mYbQc/LJky/A66sJUhPC6kYTCCW1MkaxCRad+Va4lKzTvfeO0qY/ITSnBkCRfmubkhGsLaEw==,2017-09-14 20:36,Reed City,Michigan,2017-09-14 14:36
a037203b-dca5-e611-80bb-00155d64ab22,ZTbyAJpbUafvtl+OTLxAxn+qaWBA2YSPZOemI70FlbTieHhQZWq3vsKQ1Oi7pVTbk0+3lX8WjxlYkIHs9nqDfQ==,2017-09-14 20:40,Reed Point,Montana,2017-09-14 14:40
5570ac41-dca5-e611-80bb-00155d64ab22,AGFb/ctlCyscUzeNZaSqp/S/2j5OX99bXrynzHVeLaC2kTm9iR/K2J2dt9QYEvoIiiKdAzdSmeftn+ai3x8XaA==,2017-09-14 21:02,Reeders,Pennsylvania,2017-09-14 15:02
7860df2f-dca5-e611-80bb-00155d64ab22,gDXVOWY20MOZ6NfoOApZBpp0p4YOh2+bSKK3ZVqeN3gPtIT59zO2AiGYdg0/duCFmS7RvUXilXYKLg7L1vUMuA==,2017-09-14 20:15,Reedley,California,2017-09-14 14:15
9a35203b-dca5-e611-80bb-00155d64ab22,ntpSSJWwxEHWWxNvBKNpxTLAl7UMe+WZ+NFsKHF+tHPADdwh1Mo7NRimulLTyQWpxoEA/fA2tib5HZgt2/LOQw==,2017-09-14 20:39,Reeds Spring,Missouri,2017-09-14 14:39
ea0b8c46-dca5-e611-80bb-00155d64ab22,1XheenODdNeGwOBsnY58YbVj1ahDH8359kPxQEKeM3Aqo3iIuG6cViMU2YcJcyBP71WY0G8qvJbXi6JdT8v7BQ==,2017-09-14 21:17,Reedsburg,Wisconsin,2017-09-14 15:17
7f68ac41-dca5-e611-80bb-00155d64ab22,plrWGmgvvrLC9Z3Cesv9b6HpaANDh35VebAByRCqbzvWZF0b2PH3vPQjpGj/KwrlCpVra0wFHGH7wU37UQymcA==,2017-09-14 20:59,Reedsport,Oregon,2017-09-14 14:59
5770ac41-dca5-e611-80bb-00155d64ab22,hmLvkh22jNV8RkAeWPC6GO2PN+moZ3Kq6Rabimrg37AY1o5W+Ph17HArtuqGFKsVgPNUMOGw4hIc9rqvtQ0rUg==,2017-09-14 21:23,Reedsville,West Virginia,2017-09-14 15:03
4a018c46-dca5-e611-80bb-00155d64ab22,UvjlYmQyRgbH1/sQfqavKBGUCFYn/5qOdUIbnai1RhG+pJffgQ0FxC5oiTf84oXEjILbPIRyBLDTtAX6FrLPFg==,2017-09-14 21:14,Reedville,Virginia,2017-09-14 15:14
3ac1ef31-dea5-e611-80bb-00155d64ab22,mUShUODzvHE62pDoV9xMT4ZH1sV2/164tcQMhQEE2ybhf4kj08oBEiynvIe/i5Z7NA8YvI3q9a4zR4Gfv2eTPg==,2017-09-14 21:23,Reedy,West Virginia,2017-09-14 15:23
22dc2036-dca5-e611-80bb-00155d64ab22,QjAjJqg5A3/GH9USIIhiibY9pygC4iOE3PSJApI/3J8GuuXQ5/5mqDNzXl/XMAkLSs2XT5pNRbzXILvoBmOPyw==,2017-09-14 20:25,Reelsville,Indiana,2017-09-14 14:25
1af92036-dca5-e611-80bb-00155d64ab22,GRdrxMzJSRYm7ZlBV0JdmGoXbJuYijZiHAELlHdROOjXN1qt52JHaBVu5OIH2/35VllpSsp8XKed0yiPj0IWgQ==,2017-09-14 20:36,Reese,Michigan,2017-09-14 14:36
ee0b8c46-dca5-e611-80bb-00155d64ab22,Pi9HzVnObLQeKVrZ9SmS8uhz02PJPmmaqP1WkmFB5nSzNNj0aF+T1+Jnnd7aA4/5Tn5sBOR+1zoUKYTU61mE7g==,2017-09-14 21:17,Reeseville,Wisconsin,2017-09-14 15:17
7ef98b46-dca5-e611-80bb-00155d64ab22,aX5a7Oc3lp6t6tPd7Wiml4NgqzPKH7yGl5JJngsaWnmmsujBGbqm5WV//C7XJRU6gRkHX8QyeQ40C061m+653w==,2017-09-14 21:11,Refugio,Texas,2017-09-14 15:11
f051203b-dca5-e611-80bb-00155d64ab22,eqjsPf9bDkl5Pbd6I/AjZSmA7M/pziXUBHuDcU+UAJLJY1INsonMs0CGkjv9hkg4blohCLG0iD52iWAkR3Y/gA==,2017-09-14 20:49,Regent,North Dakota,2017-09-14 14:49
cf79ac41-dca5-e611-80bb-00155d64ab22,LaGG9DWhYJxLDe1N1RaUJh0594Rga5D107PV82WAWWZExGCKZQGb11ugy/yTwlqR3sNCGN5b8oavDzteF4Nmkw==,2017-09-14 21:06,Regina,Saskatchewan,2017-09-14 15:06
ba6cdf2f-dca5-e611-80bb-00155d64ab22,PlDBHSzl+52ZfyGvpm0BOhS9+TuYgilznDT+KE7AV04h31hWp2AIhdFA+RtNrMDzZcN7PzviEr+dIZ+lFGDybA==,2017-09-14 20:20,Register,Georgia,2017-09-14 14:20
7c49203b-dca5-e611-80bb-00155d64ab22,GVoJQfsIAS62etoNfnrSTBvZO4Ne2NS8wBnnZTTFcP05HpUOtWA3T7TRO5yMtQXdxcsreqpfrhyGaVGAI/bWIQ==,2017-09-14 20:47,Rego Park,New York,2017-09-14 14:47
c2f32036-dca5-e611-80bb-00155d64ab22,nwDC+SfnRI3u5E4Xtr0jTkDYkOA6+RNJb7WX+MsEESm7xOgwNCLMdUj7EL30L9MMibWpzWeIfq7Cf2UTNY0nRw==,2017-09-14 20:34,Rehoboth,Massachusetts,2017-09-14 14:34
f62e5122-dea5-e611-80bb-00155d64ab22,Sp+OyY9q9B9byWRh6QGRjgxwb4cIl+F23KHDIO7cJuUQ14MGYPQRXM9Y/FoqOAawgsgIfQtzLjbfYZjEi4sHwg==,2017-09-14 21:17,Rehoboth Beach,Delaware,2017-09-14 15:17
bc6cdf2f-dca5-e611-80bb-00155d64ab22,buexZc4xZ1teJm/JGFhJu99MY4LKcfHSDPBE8cRuitwJqWKxdCZRj78ABnTQo8ue8+YAcdZizbOmZ4e3SCjONw==,2017-09-14 20:48,Reidsville,North Carolina,2017-09-14 14:20
b97bac41-dca5-e611-80bb-00155d64ab22,107W3vs9prl/mkGT6n6vKsxmU/Fiu6EDwB2OIbqw754tvTvRq+O4hgVGWuhdM807hKQVVK6cul6xYrjNxe5H1w==,2017-09-14 21:07,Reidville,South Carolina,2017-09-14 15:07
14e12036-dca5-e611-80bb-00155d64ab22,N4XJd/jSclMvCaErKY5syK3KkgoC0NtqkXwpdb1/Okpfu9/mv5U4yu2GCpvrnIQnFp2guNiQTBjpV+TG1iYYUg==,2017-09-14 20:27,Reinbeck,Iowa,2017-09-14 14:27
5970ac41-dca5-e611-80bb-00155d64ab22,qBSxHaH9ai/A2+c8cfnZEjKsr3rOSbX9VOBmJULifGcvq/2JtGtc+fuWCTj//oAjqR0ajPPDaahiqIWKLUmauw==,2017-09-14 21:02,Reinholds,Pennsylvania,2017-09-14 15:02
c4f02036-dca5-e611-80bb-00155d64ab22,6zSuASXLAI4n7tWr6m07bmBdWieeAprti0Q7CbA9Rd89+eNcpbLiGJzsEXPUq6zam9xcmPqt9kIogXbVJSZ7Hw==,2017-09-14 20:32,Reisterstown,Maryland,2017-09-14 14:32
80f98b46-dca5-e611-80bb-00155d64ab22,caOAWHwviBqhpCYaN8a8+VP2lH/NUYtzW//2asRBxEMAjfcsIpN5BDaiyUB2MclPT9LYsO4Bx4kd59fjpQuBEA==,2017-09-14 21:10,Reklaw,Texas,2017-09-14 15:10
5d7dac41-dca5-e611-80bb-00155d64ab22,k9h6kQv5c7CV/3D/DPMbT+nFatxOe5AQm2cFJzVCLphvqeruw7t50sjPtWML6Ks/s/oR0l27X8kt6D/JSoKviQ==,2017-09-14 21:07,Reliance,South Dakota,2017-09-14 15:07
bb7bac41-dca5-e611-80bb-00155d64ab22,JLRFUpaUBEh3G8boD6eVvEXj3Me4AstLTvDFrs1seiijwA2UhvzQR7UJ53I8ik2rM5yoMujUZ5cWUDc9sqzpNA==,2017-09-14 21:06,Rembert,South Carolina,2017-09-14 15:06
16e12036-dca5-e611-80bb-00155d64ab22,msYBJJB1PqtZ27G6TsR1Rv5xQfG476SRwBL6/5bFEvWSjGrJ2x5lLICCFHPt/3wd+tbWtdsVr9HXz6HISGQjyw==,2017-09-14 20:27,Rembrandt,Iowa,2017-09-14 14:27
f2fd2036-dca5-e611-80bb-00155d64ab22,USLl++UCt/l6OhxUqYvSwAqpJi+qZHI1ik1cFS5mgXV6RChJokk/Ek7ifd51yXusSGhjQQllaz58fjBMQvexrg==,2017-09-14 20:38,Remer,Minnesota,2017-09-14 14:38
24dc2036-dca5-e611-80bb-00155d64ab22,kQCo0VrJxzMEpz4eDjvgsZC5da/nnYVcPODk2bVGIx81ztAB6MSo/a9yAbPPVdtog4kk+rJyZ9YPqAxDBLQWFA==,2017-09-14 21:13,Remington,Virginia,2017-09-14 14:25
f251df2f-dca5-e611-80bb-00155d64ab22,d+PxOsd2CGz9nimVWO5+o4Dk2AaFYKZW1adJzNz65mp9BRPXc9tHpnUGSQjvWyxr+AhivliDr1Tw38kPjh8ziA==,2017-09-14 20:09,Remlap,Alabama,2017-09-14 14:09
18e12036-dca5-e611-80bb-00155d64ab22,Q9IcdAgRuIn05U/rTlbm9HaXXwdWBxrv79O8S6mgRWSKHk5/pjymHdriLLNX9VZhlnwnPa2LSHlhEMk+scoPNg==,2017-09-14 20:46,Remsen,New York,2017-09-14 14:27
8049203b-dca5-e611-80bb-00155d64ab22,6oZDemSZYB5DjDdpkaH/+T4kHjhQ2KVQ6lJ2BEnuWEAstE640Cs/d1AYb1WY4Kf1VEfQBh/CQMK0T0xi/pwowA==,2017-09-14 20:46,Remsenburg,New York,2017-09-14 14:46
1cf92036-dca5-e611-80bb-00155d64ab22,F8YQ7GeBpf7F9acurcS8/vTIn6oEgzLJdcWMmOXXo4o7hBMOYp2SGwxkzri0Eiycx7hK8nKTHDT1/+7vAUZymw==,2017-09-14 20:36,Remus,Michigan,2017-09-14 14:36
6e75df2f-dca5-e611-80bb-00155d64ab22,JCF1uSwLcaPHe4uUQSGNpGCEeoTiySJdoHIi9MS3/jfi6vYuDdzaUoe9T5KQMAsFZ1xGqIzWeyVvYq+xsxh/mg==,2017-09-14 20:23,Renault,Illinois,2017-09-14 14:23
f365ac41-dca5-e611-80bb-00155d64ab22,ligiwCskhD8mwCPkubMAFq1f8Peees2K0sceiQv0PQCjXc+yw/7l3QpQKsmeekxZt8C7LHsETgnHDoQJfK8Dgg==,2017-09-14 21:02,Renfrew,Pennsylvania,2017-09-14 14:58
5f7dac41-dca5-e611-80bb-00155d64ab22,Pp8RP8gF9No5ufwEZPkydzSYMOB7++Efizkyfte5dfEp/UXT5ONwIIP/OnR1Q8chOV4TlpwS1AWwQv1UDFJgjA==,2017-09-14 21:07,Renner,South Dakota,2017-09-14 15:07
e63a203b-dca5-e611-80bb-00155d64ab22,Xv6mT0sCp+G98L8w+Q+9LxIPcM8s7lHCOM6ASwTg5iBubGuSHSIkjLKLuTAvzMoJ3GIZYB2WJkw3NUbA2I6JsQ==,2017-09-14 21:02,Reno,Pennsylvania,2017-09-14 14:42
5f70ac41-dca5-e611-80bb-00155d64ab22,AOey/DYQgV+7Y/ulMqoY6SQyIW96/1zfhbzojzFj+WcOtGIy5D36RILsyvFcXVAz2rpdck3bq0R3X65urOUtMQ==,2017-09-14 21:02,Renovo,Pennsylvania,2017-09-14 15:02
26dc2036-dca5-e611-80bb-00155d64ab22,3Z9qcjmPQdYcPIHEAuZbeHYu+SQgIe8Ukp0fRiexnK/PXLknilDnJc6CqJ5f2bxcNnTeWXFeNyYmQ6Yd7SVXXg==,2017-09-14 20:46,Rensselaer,New York,2017-09-14 14:25
42048c46-dca5-e611-80bb-00155d64ab22,LZzi26I07A71cO8xzKx3oWMQM9dcQsVei5dhTqFgH3uO5b3LB1MMDmM5sCKWgv1x7K5kzFe+5UF0uHRE2jiTDw==,2017-09-14 21:16,Renton,Washington,2017-09-14 15:16
f4fd2036-dca5-e611-80bb-00155d64ab22,RNdrr3uJluAsN8DZlftoa/TxOZ0kGw1Nh92A/RFCorEHckGWI0HO1U91AvFhy5TWc/tuQC6m51mVL7dnw1iVOw==,2017-09-14 20:38,Renville,Minnesota,2017-09-14 14:38
b375ac41-dca5-e611-80bb-00155d64ab22,uYxnI/pLr7hlJqoIBviyEB7uyK5EhocD1BEo+xfu0GtT0Lwl0QcpB0AnD81ek50/EWArDnshRTLAP025hdXeow==,2017-09-14 21:04,Repentigny,Quebec,2017-09-14 15:04
f451df2f-dca5-e611-80bb-00155d64ab22,vW/3xXcUeYAQl2DUODlkj5c2RYbuQrw7nEBxyzKb1IdcuIf7bzLxj/czeZDD5XrYlDZBsOo2tlGm+etlADSitw==,2017-09-14 20:09,Repton,Alabama,2017-09-14 14:09
1ef92036-dca5-e611-80bb-00155d64ab22,YEf+1NJa69XehYE4rTl9YmIKrovFQg8PgA34QdmJAtw3A7HNijBznexy8rckAbd8rVfwSw5D0pE7hGj7aEVvXg==,2017-09-14 21:15,Republic,Washington,2017-09-14 14:36
be6cdf2f-dca5-e611-80bb-00155d64ab22,+iOSx+zFmSLbZbxhBHe7LpVzQXmcLajMJ0C9Bvv453Cd4IARPKSUUuhv8HoJAQzMzOBA8SqvyE0m+Cq9yDQ+rA==,2017-09-14 20:20,Resaca,Georgia,2017-09-14 14:20
7a60df2f-dca5-e611-80bb-00155d64ab22,Z1YfgFB1Bu5n2Y6xRTMhiV7REq+icpqIdyvSqPgitAYP0ZNM584sSSVQHijhYf7mjMNxQyKZiZmoomZqOQ+Fdw==,2017-09-14 20:15,Reseda,California,2017-09-14 14:15
22eb2036-dca5-e611-80bb-00155d64ab22,gNqDBs8oSoxaWQzQmB5gtQ4Cz6cdnQgUncurNaVDnH8pwmVQM5x/vW1R4zK9w6rE95S0458C33C5+xO99mHBQA==,2017-09-14 20:30,Reserve,Louisiana,2017-09-14 14:30
f653203b-dca5-e611-80bb-00155d64ab22,KLSGXaltpAJFV0eZRvyNId4ztgCTRzbLE32C+ocxQ3VOkwVRQfi/C3CrpUn9OETadLjFU65mo3jR5MvN7+xaLg==,2017-09-14 20:50,Resolute,Nunavut,2017-09-14 14:50
4e018c46-dca5-e611-80bb-00155d64ab22,/Ef4JfxjXHMaz5fYz+KjdqqnwlgzMxJ5bJ+lEzNtn8qhT7SeBwpqciVfivi6mTnvb0P6QAU+yf2bIZoOuGGe0A==,2017-09-14 21:13,Reston,Virginia,2017-09-14 15:13
486fdf2f-dca5-e611-80bb-00155d64ab22,GF4BsoFb3DUDMDz9XlaM3x2OmHOgJ5izBswJoaa9P+n5fLrBvsSjamfzGJnsMHEW3pBypLi1DmA3ZI2X4AH57Q==,2017-09-14 20:20,Reubens,Idaho,2017-09-14 14:20
925adf2f-dca5-e611-80bb-00155d64ab22,2x3cvpB8pnP77BOGRYO8olALuW2B7a0z6xZG0fQd39VZURD4Ui8dfhQRuo7TQjYePf8BEYhqwq1L4vqsTz8ZOg==,2017-09-14 20:13,Revelstoke,British Columbia,2017-09-14 14:13
c4f32036-dca5-e611-80bb-00155d64ab22,ZICQYf+yaOD/5D/PwMz5/SCcKBL1mHis0hFMh7BYMAcQwIf892VnsEd0QNRHuPje6Q/EuiFINQOLL1gfZoRmNw==,2017-09-14 21:02,Revere,Pennsylvania,2017-09-14 14:34
6570ac41-dca5-e611-80bb-00155d64ab22,7jj5toAQI6iqYlQLQ3zk/FpN53lope+I3cYaejUIrS1ccuT8QSbSK9YpJDpgKg76HI5aGNUMYKCVerQ6SbgKxg==,2017-09-14 21:02,Rew,Pennsylvania,2017-09-14 15:02
c06cdf2f-dca5-e611-80bb-00155d64ab22,x/uJJjraXQft94eviK2iUnY3Hy5kJ3Prc6KlVV9xOb9m4RUHvuk/8i2hfBzGKoyZa+tFphmJmZIVt0u5+YJt0A==,2017-09-14 20:48,Rex,North Carolina,2017-09-14 14:20
4a6fdf2f-dca5-e611-80bb-00155d64ab22,TgRezKgEQeFolI+JYlwzypy92A2VRTNdZRq5XJv8Zkqdu6ZG73Lqjdhz2Mrh1HFBATfs6i8L1wFLMB97toCHvg==,2017-09-14 20:21,Rexburg,Idaho,2017-09-14 14:21
f565ac41-dca5-e611-80bb-00155d64ab22,9X2tPe5GsowodB/a5FBr65zAxsqTlCuHT/ZwCNkdWTek3SaxM72mMm1xFyaUH4mesEhFu5ZEJjr8hlMIFOtvCQ==,2017-09-14 20:58,Rexdale,Ontario,2017-09-14 14:58
a237203b-dca5-e611-80bb-00155d64ab22,Vv+hRl2C19qhAMjWeeXGCop4ldyq+wqvmCxBoxsNXLU6wHqRPf7cAfC1LNDk+SDw4xovBcJ41GRoAMwiC6IsNw==,2017-09-14 20:46,Rexford,New York,2017-09-14 14:40
d03b203b-dca5-e611-80bb-00155d64ab22,Em/Uj3L38y/8my3dkeVYigxyVbbfPbReEjp8CiW++DVlwHA37JI+wPKcIMIWahm+l8QkCRQLQZMjJjrzvR5Vww==,2017-09-14 20:42,Rexton,New Brunswick,2017-09-14 14:42
c26cdf2f-dca5-e611-80bb-00155d64ab22,8hrAU2Xk6fwuEAuzZtJOVfTfpks0NppG/s9YVCPKhPJF8JjjQLnaHFZCw+mWUs8OLSXgJ0AnwQ0h1YQCpR6pMw==,2017-09-14 20:49,Reynolds,North Dakota,2017-09-14 14:20
ff5dac41-dca5-e611-80bb-00155d64ab22,Zmt8esH+diV5tyQ8mfSEOK+aGkmY0fm/PBJZdwzjHQmx7JHHJ1EPSpRa0SC85HI4meJ4g3r1o5HmXOiiGrW37w==,2017-09-14 20:53,Reynoldsburg,Ohio,2017-09-14 14:53
